Window,City,ItemA,ItemB,CosineSimilarity
W1,Bahawalpur,Cooked Beef at Average Hotel,Lawn Printed Gul Ahmed/Al Karam,0.03856
W1,Bahawalpur,Cooked Beef at Average Hotel,"Long Cloth 57"" Gul Ahmed/Al Karam",0.038921
W1,Bahawalpur,Cooked Beef at Average Hotel,Match Box,0.019603
W1,Bahawalpur,Cooked Beef at Average Hotel,Milk fresh (Un-boiled),0.504309
W1,Bahawalpur,Cooked Beef at Average Hotel,Mustard Oil (Average Quality),-0.504221
W1,Bahawalpur,Cooked Beef at Average Hotel,Mutton (Average Quality),0.645247
W1,Bahawalpur,Cooked Beef at Average Hotel,Onions,-0.087881
W1,Bahawalpur,Cooked Beef at Average Hotel,Petrol Super,-0.225809
W1,Bahawalpur,Cooked Beef at Average Hotel,Potatoes,0.594045
W1,Bahawalpur,Cooked Beef at Average Hotel,Powdered Milk NIDO 390 gm Polybag,0.469115
W1,Bahawalpur,Cooked Beef at Average Hotel,Pulse Gram,-0.054482
W1,Bahawalpur,Cooked Beef at Average Hotel,Pulse Mash (Washed),0.213382
W1,Bahawalpur,Cooked Beef at Average Hotel,Pulse Masoor (Washed),-0.226596
W1,Bahawalpur,Cooked Beef at Average Hotel,Pulse Moong (Washed),-0.311609
W1,Bahawalpur,Cooked Beef at Average Hotel,Rice Basmati Broken (Average Quality),0.19694
W1,Bahawalpur,Cooked Beef at Average Hotel,Rice IRRI-6/9 (Sindh/Punjab),0.168365
W1,Bahawalpur,Cooked Beef at Average Hotel,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W1,Bahawalpur,Cooked Beef at Average Hotel,Shirting (Average Quality),0.000543
W1,Bahawalpur,Cooked Beef at Average Hotel,Sufi Washing Soap 250 gm Cake,0.192599
W1,Bahawalpur,Cooked Beef at Average Hotel,Sugar Refined,0.028551
W1,Bahawalpur,Cooked Beef at Average Hotel,Tea Lipton Yellow Label 190 gm Packet,0.017796
W1,Bahawalpur,Cooked Beef at Average Hotel,Tea Prepared Ordinary,0.0
W1,Bahawalpur,Cooked Beef at Average Hotel,Telephone Call Charges,0.0
W1,Bahawalpur,Cooked Beef at Average Hotel,Toilet Soap LIFEBUOY 115 gm,0.74817
W1,Bahawalpur,Cooked Beef at Average Hotel,Tomatoes,0.078439
W1,Bahawalpur,Cooked Beef at Average Hotel,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.014095
W1,Bahawalpur,Cooked Beef at Average Hotel,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.355714
W1,Bahawalpur,Cooked Beef at Average Hotel,Wheat Flour Bag,-0.014145
W1,Bahawalpur,Cooked Daal at Average Hotel,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",-0.077293
W1,Bahawalpur,Cooked Daal at Average Hotel,Curd (Dahi) Loose,0.433869
W1,Bahawalpur,Cooked Daal at Average Hotel,Eggs Hen (Farm),-0.006144
W1,Bahawalpur,Cooked Daal at Average Hotel,Electricity Charges upto 50 Units,-0.067107
W1,Bahawalpur,Cooked Daal at Average Hotel,Energy Saver Philips 14 Watt,0.0
W1,Bahawalpur,Cooked Daal at Average Hotel,Firewood Whole,0.0
W1,Bahawalpur,Cooked Daal at Average Hotel,Garlic (Lehsun),-0.264587
W1,Bahawalpur,Cooked Daal at Average Hotel,Gas Charges upto 3.3719 MMBTU,0.0
W1,Bahawalpur,Cooked Daal at Average Hotel,Gents Sandal Bata,0.770743
W1,Bahawalpur,Cooked Daal at Average Hotel,Gents Sponge Chappal Bata,0.861598
W1,Bahawalpur,Cooked Daal at Average Hotel,Georgette (Average Quality),0.587068
W1,Bahawalpur,Cooked Daal at Average Hotel,Gur (Average Quality),0.529785
W1,Bahawalpur,Cooked Daal at Average Hotel,Hi-Speed Diesel,-0.452109
W1,Bahawalpur,Cooked Daal at Average Hotel,LPG 11.67 kg Cylinder,-0.566367
W1,Bahawalpur,Cooked Daal at Average Hotel,Ladies Sandal Bata,0.861598
W1,Bahawalpur,Cooked Daal at Average Hotel,Lawn Printed Gul Ahmed/Al Karam,0.117032
W1,Bahawalpur,Cooked Daal at Average Hotel,"Long Cloth 57"" Gul Ahmed/Al Karam",0.118128
W1,Bahawalpur,Cooked Daal at Average Hotel,Match Box,0.059496
W1,Bahawalpur,Cooked Daal at Average Hotel,Milk fresh (Un-boiled),0.68515
W1,Bahawalpur,Cooked Daal at Average Hotel,Mustard Oil (Average Quality),-0.19588
W1,Bahawalpur,Cooked Daal at Average Hotel,Mutton (Average Quality),0.644094
W1,Bahawalpur,Cooked Daal at Average Hotel,Onions,-0.245976
W1,Bahawalpur,Cooked Daal at Average Hotel,Petrol Super,-0.124046
W1,Bahawalpur,Cooked Daal at Average Hotel,Potatoes,0.529777
W1,Bahawalpur,Cooked Daal at Average Hotel,Powdered Milk NIDO 390 gm Polybag,0.618651
W1,Bahawalpur,Cooked Daal at Average Hotel,Pulse Gram,0.072734
W1,Bahawalpur,Cooked Daal at Average Hotel,Pulse Mash (Washed),0.186841
W1,Bahawalpur,Cooked Daal at Average Hotel,Pulse Masoor (Washed),-0.139403
W1,Bahawalpur,Cooked Daal at Average Hotel,Pulse Moong (Washed),-0.182172
W1,Bahawalpur,Cooked Daal at Average Hotel,Rice Basmati Broken (Average Quality),0.248402
W1,Bahawalpur,Cooked Daal at Average Hotel,Rice IRRI-6/9 (Sindh/Punjab),0.320081
W1,Bahawalpur,Cooked Daal at Average Hotel,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W1,Bahawalpur,Cooked Daal at Average Hotel,Shirting (Average Quality),0.001647
W1,Bahawalpur,Cooked Daal at Average Hotel,Sufi Washing Soap 250 gm Cake,0.396401
W1,Bahawalpur,Cooked Daal at Average Hotel,Sugar Refined,0.025593
W1,Bahawalpur,Cooked Daal at Average Hotel,Tea Lipton Yellow Label 190 gm Packet,0.05401
W1,Bahawalpur,Cooked Daal at Average Hotel,Tea Prepared Ordinary,0.0
W1,Bahawalpur,Cooked Daal at Average Hotel,Telephone Call Charges,0.0
W1,Bahawalpur,Cooked Daal at Average Hotel,Toilet Soap LIFEBUOY 115 gm,0.977439
W1,Bahawalpur,Cooked Daal at Average Hotel,Tomatoes,-0.062479
W1,Bahawalpur,Cooked Daal at Average Hotel,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.04278
W1,Bahawalpur,Cooked Daal at Average Hotel,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.238479
W1,Bahawalpur,Cooked Daal at Average Hotel,Wheat Flour Bag,0.077779
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Curd (Dahi) Loose,-0.483311
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Eggs Hen (Farm),-0.266813
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Electricity Charges upto 50 Units,-0.170668
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Energy Saver Philips 14 Watt,-0.397725
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Firewood Whole,-0.355472
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Garlic (Lehsun),-0.413014
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gas Charges upto 3.3719 MMBTU,-0.414571
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gents Sandal Bata,-0.180528
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gents Sponge Chappal Bata,0.0
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Georgette (Average Quality),-0.458987
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gur (Average Quality),-0.205408
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Hi-Speed Diesel,-0.194561
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",LPG 11.67 kg Cylinder,-0.191412
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Ladies Sandal Bata,0.0
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Lawn Printed Gul Ahmed/Al Karam,-0.389744
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin","Long Cloth 57"" Gul Ahmed/Al Karam",-0.535215
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Match Box,-0.437397
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Milk fresh (Un-boiled),-0.546558
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Mustard Oil (Average Quality),0.297406
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Mutton (Average Quality),-0.432091
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Onions,-0.229462
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Petrol Super,-0.077681
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Potatoes,0.159746
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Powdered Milk NIDO 390 gm Polybag,-0.316868
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Gram,0.233992
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Mash (Washed),-0.39828
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Masoor (Washed),-0.281197
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Moong (Washed),-0.087017
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Rice Basmati Broken (Average Quality),-0.196794
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Rice IRRI-6/9 (Sindh/Punjab),-0.024386
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Salt Powdered (NATIONAL/SHAN) 800 gm Packet,-0.630734
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Shirting (Average Quality),-0.620068
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Sufi Washing Soap 250 gm Cake,-0.301953
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Sugar Refined,-0.455425
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tea Lipton Yellow Label 190 gm Packet,-0.127881
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tea Prepared Ordinary,-0.402792
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Telephone Call Charges,0.0
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Toilet Soap LIFEBUOY 115 gm,-0.025401
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tomatoes,-0.304708
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.921
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.84446
W1,Bahawalpur,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Wheat Flour Bag,-0.537902
W1,Bahawalpur,Curd (Dahi) Loose,Eggs Hen (Farm),0.130098
W1,Bahawalpur,Curd (Dahi) Loose,Electricity Charges upto 50 Units,0.115393
W1,Bahawalpur,Curd (Dahi) Loose,Energy Saver Philips 14 Watt,0.232619
W1,Bahawalpur,Curd (Dahi) Loose,Firewood Whole,0.0
W1,Bahawalpur,Curd (Dahi) Loose,Garlic (Lehsun),0.299301
W1,Bahawalpur,Curd (Dahi) Loose,Gas Charges upto 3.3719 MMBTU,0.079975
W1,Bahawalpur,Curd (Dahi) Loose,Gents Sandal Bata,0.570428
W1,Bahawalpur,Curd (Dahi) Loose,Gents Sponge Chappal Bata,0.453315
W1,Bahawalpur,Curd (Dahi) Loose,Georgette (Average Quality),0.566145
W1,Bahawalpur,Curd (Dahi) Loose,Gur (Average Quality),0.093308
W1,Bahawalpur,Curd (Dahi) Loose,Hi-Speed Diesel,-0.018281
W1,Bahawalpur,Curd (Dahi) Loose,LPG 11.67 kg Cylinder,0.101192
W1,Bahawalpur,Curd (Dahi) Loose,Ladies Sandal Bata,0.453315
W1,Bahawalpur,Curd (Dahi) Loose,Lawn Printed Gul Ahmed/Al Karam,0.386996
W1,Bahawalpur,Curd (Dahi) Loose,"Long Cloth 57"" Gul Ahmed/Al Karam",0.358684
W1,Bahawalpur,Curd (Dahi) Loose,Match Box,0.848923
W1,Bahawalpur,Curd (Dahi) Loose,Milk fresh (Un-boiled),0.897619
W1,Bahawalpur,Curd (Dahi) Loose,Mustard Oil (Average Quality),-0.241919
W1,Bahawalpur,Curd (Dahi) Loose,Mutton (Average Quality),0.470995
W1,Bahawalpur,Curd (Dahi) Loose,Onions,-0.067493
W1,Bahawalpur,Curd (Dahi) Loose,Petrol Super,0.070043
W1,Bahawalpur,Curd (Dahi) Loose,Potatoes,0.270578
W1,Bahawalpur,Curd (Dahi) Loose,Powdered Milk NIDO 390 gm Polybag,0.439857
W1,Bahawalpur,Curd (Dahi) Loose,Pulse Gram,-0.213662
W1,Bahawalpur,Curd (Dahi) Loose,Pulse Mash (Washed),0.125293
W1,Bahawalpur,Curd (Dahi) Loose,Pulse Masoor (Washed),0.187634
W1,Bahawalpur,Curd (Dahi) Loose,Pulse Moong (Washed),-0.015832
W1,Bahawalpur,Curd (Dahi) Loose,Rice Basmati Broken (Average Quality),0.052419
W1,Bahawalpur,Curd (Dahi) Loose,Rice IRRI-6/9 (Sindh/Punjab),0.157044
W1,Bahawalpur,Curd (Dahi) Loose,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.309218
W1,Bahawalpur,Curd (Dahi) Loose,Shirting (Average Quality),0.004379
W1,Bahawalpur,Curd (Dahi) Loose,Sufi Washing Soap 250 gm Cake,0.46638
W1,Bahawalpur,Curd (Dahi) Loose,Sugar Refined,-0.117868
W1,Bahawalpur,Curd (Dahi) Loose,Tea Lipton Yellow Label 190 gm Packet,0.161128
W1,Bahawalpur,Curd (Dahi) Loose,Tea Prepared Ordinary,0.083408
W1,Bahawalpur,Curd (Dahi) Loose,Telephone Call Charges,0.0
W1,Bahawalpur,Curd (Dahi) Loose,Toilet Soap LIFEBUOY 115 gm,0.426187
W1,Bahawalpur,Curd (Dahi) Loose,Tomatoes,-0.091552
W1,Bahawalpur,Curd (Dahi) Loose,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.298194
W1,Bahawalpur,Curd (Dahi) Loose,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.346368
W1,Bahawalpur,Curd (Dahi) Loose,Wheat Flour Bag,0.299158
W1,Bahawalpur,Eggs Hen (Farm),Electricity Charges upto 50 Units,0.217963
W1,Bahawalpur,Eggs Hen (Farm),Energy Saver Philips 14 Watt,0.25902
W1,Bahawalpur,Eggs Hen (Farm),Firewood Whole,0.559272
W1,Bahawalpur,Eggs Hen (Farm),Garlic (Lehsun),0.337444
W1,Bahawalpur,Eggs Hen (Farm),Gas Charges upto 3.3719 MMBTU,0.216229
W1,Bahawalpur,Eggs Hen (Farm),Gents Sandal Bata,0.12986
W1,Bahawalpur,Eggs Hen (Farm),Gents Sponge Chappal Bata,0.107595
W1,Bahawalpur,Eggs Hen (Farm),Georgette (Average Quality),0.361456
W1,Bahawalpur,Eggs Hen (Farm),Gur (Average Quality),0.246643
W1,Bahawalpur,Eggs Hen (Farm),Hi-Speed Diesel,0.003075
W1,Bahawalpur,Eggs Hen (Farm),LPG 11.67 kg Cylinder,0.427237
W1,Bahawalpur,Eggs Hen (Farm),Ladies Sandal Bata,0.107595
W1,Bahawalpur,Eggs Hen (Farm),Lawn Printed Gul Ahmed/Al Karam,-0.021126
W1,Bahawalpur,Eggs Hen (Farm),"Long Cloth 57"" Gul Ahmed/Al Karam",0.101492
W1,Bahawalpur,Eggs Hen (Farm),Match Box,0.248385
W1,Bahawalpur,Eggs Hen (Farm),Milk fresh (Un-boiled),0.225307
W1,Bahawalpur,Eggs Hen (Farm),Mustard Oil (Average Quality),0.15397
W1,Bahawalpur,Eggs Hen (Farm),Mutton (Average Quality),0.096471
W1,Bahawalpur,Eggs Hen (Farm),Onions,0.337559
W1,Bahawalpur,Eggs Hen (Farm),Petrol Super,-0.052637
W1,Bahawalpur,Eggs Hen (Farm),Potatoes,-0.512058
W1,Bahawalpur,Eggs Hen (Farm),Powdered Milk NIDO 390 gm Polybag,0.216637
W1,Bahawalpur,Eggs Hen (Farm),Pulse Gram,0.246732
W1,Bahawalpur,Eggs Hen (Farm),Pulse Mash (Washed),0.219415
W1,Bahawalpur,Eggs Hen (Farm),Pulse Masoor (Washed),0.232888
W1,Bahawalpur,Eggs Hen (Farm),Pulse Moong (Washed),0.534745
W1,Bahawalpur,Eggs Hen (Farm),Rice Basmati Broken (Average Quality),0.119443
W1,Bahawalpur,Eggs Hen (Farm),Rice IRRI-6/9 (Sindh/Punjab),0.115502
W1,Bahawalpur,Eggs Hen (Farm),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.163555
W1,Bahawalpur,Eggs Hen (Farm),Shirting (Average Quality),0.062354
W1,Bahawalpur,Eggs Hen (Farm),Sufi Washing Soap 250 gm Cake,0.271013
W1,Bahawalpur,Eggs Hen (Farm),Sugar Refined,0.298447
W1,Bahawalpur,Eggs Hen (Farm),Tea Lipton Yellow Label 190 gm Packet,-0.059973
W1,Bahawalpur,Eggs Hen (Farm),Tea Prepared Ordinary,0.238331
W1,Bahawalpur,Eggs Hen (Farm),Telephone Call Charges,0.0
W1,Bahawalpur,Eggs Hen (Farm),Toilet Soap LIFEBUOY 115 gm,0.010495
W1,Bahawalpur,Eggs Hen (Farm),Tomatoes,0.062539
W1,Bahawalpur,Eggs Hen (Farm),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.297264
W1,Bahawalpur,Eggs Hen (Farm),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.230713
W1,Bahawalpur,Eggs Hen (Farm),Wheat Flour Bag,0.260307
W1,Bahawalpur,Electricity Charges upto 50 Units,Energy Saver Philips 14 Watt,0.59233
W1,Bahawalpur,Electricity Charges upto 50 Units,Firewood Whole,-0.036884
W1,Bahawalpur,Electricity Charges upto 50 Units,Garlic (Lehsun),0.258017
W1,Bahawalpur,Electricity Charges upto 50 Units,Gas Charges upto 3.3719 MMBTU,-0.432404
W1,Bahawalpur,Electricity Charges upto 50 Units,Gents Sandal Bata,0.035083
W1,Bahawalpur,Electricity Charges upto 50 Units,Gents Sponge Chappal Bata,-0.053925
W1,Bahawalpur,Electricity Charges upto 50 Units,Georgette (Average Quality),-0.32142
W1,Bahawalpur,Electricity Charges upto 50 Units,Gur (Average Quality),0.109613
W1,Bahawalpur,Electricity Charges upto 50 Units,Hi-Speed Diesel,0.464003
W1,Bahawalpur,Electricity Charges upto 50 Units,LPG 11.67 kg Cylinder,0.394492
W1,Bahawalpur,Electricity Charges upto 50 Units,Ladies Sandal Bata,-0.053925
W1,Bahawalpur,Electricity Charges upto 50 Units,Lawn Printed Gul Ahmed/Al Karam,-0.134918
W1,Bahawalpur,Electricity Charges upto 50 Units,"Long Cloth 57"" Gul Ahmed/Al Karam",-0.081811
W1,Bahawalpur,Electricity Charges upto 50 Units,Match Box,0.202917
W1,Bahawalpur,Electricity Charges upto 50 Units,Milk fresh (Un-boiled),0.15295
W1,Bahawalpur,Electricity Charges upto 50 Units,Mustard Oil (Average Quality),0.204282
W1,Bahawalpur,Electricity Charges upto 50 Units,Mutton (Average Quality),0.30371
W1,Bahawalpur,Electricity Charges upto 50 Units,Onions,0.245262
W1,Bahawalpur,Electricity Charges upto 50 Units,Petrol Super,0.396357
W1,Bahawalpur,Electricity Charges upto 50 Units,Potatoes,-0.159927
W1,Bahawalpur,Electricity Charges upto 50 Units,Powdered Milk NIDO 390 gm Polybag,0.441555
W1,Bahawalpur,Electricity Charges upto 50 Units,Pulse Gram,0.353046
W1,Bahawalpur,Electricity Charges upto 50 Units,Pulse Mash (Washed),0.192509
W1,Bahawalpur,Electricity Charges upto 50 Units,Pulse Masoor (Washed),0.316069
W1,Bahawalpur,Electricity Charges upto 50 Units,Pulse Moong (Washed),0.309336
W1,Bahawalpur,Electricity Charges upto 50 Units,Rice Basmati Broken (Average Quality),0.442517
W1,Bahawalpur,Electricity Charges upto 50 Units,Rice IRRI-6/9 (Sindh/Punjab),0.362005
W1,Bahawalpur,Electricity Charges upto 50 Units,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.408874
W1,Bahawalpur,Electricity Charges upto 50 Units,Shirting (Average Quality),0.200114
W1,Bahawalpur,Electricity Charges upto 50 Units,Sufi Washing Soap 250 gm Cake,-0.170525
W1,Bahawalpur,Electricity Charges upto 50 Units,Sugar Refined,0.351942
W1,Bahawalpur,Electricity Charges upto 50 Units,Tea Lipton Yellow Label 190 gm Packet,-0.203308
W1,Bahawalpur,Electricity Charges upto 50 Units,Tea Prepared Ordinary,-0.496319
W1,Bahawalpur,Electricity Charges upto 50 Units,Telephone Call Charges,0.0
W1,Bahawalpur,Electricity Charges upto 50 Units,Toilet Soap LIFEBUOY 115 gm,-0.050698
W1,Bahawalpur,Electricity Charges upto 50 Units,Tomatoes,0.433594
W1,Bahawalpur,Electricity Charges upto 50 Units,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.123132
W1,Bahawalpur,Electricity Charges upto 50 Units,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.038335
W1,Bahawalpur,Electricity Charges upto 50 Units,Wheat Flour Bag,-0.064156
W1,Bahawalpur,Energy Saver Philips 14 Watt,Firewood Whole,0.0
W1,Bahawalpur,Energy Saver Philips 14 Watt,Garlic (Lehsun),0.785463
W1,Bahawalpur,Energy Saver Philips 14 Watt,Gas Charges upto 3.3719 MMBTU,0.0
W1,Bahawalpur,Energy Saver Philips 14 Watt,Gents Sandal Bata,0.34734
W1,Bahawalpur,Energy Saver Philips 14 Watt,Gents Sponge Chappal Bata,0.0
W1,Bahawalpur,Energy Saver Philips 14 Watt,Georgette (Average Quality),0.091936
W1,Bahawalpur,Energy Saver Philips 14 Watt,Gur (Average Quality),0.194596
W1,Bahawalpur,Energy Saver Philips 14 Watt,Hi-Speed Diesel,0.748215
W1,Bahawalpur,Energy Saver Philips 14 Watt,LPG 11.67 kg Cylinder,0.579102
W1,Bahawalpur,Energy Saver Philips 14 Watt,Ladies Sandal Bata,0.0
W1,Bahawalpur,Energy Saver Philips 14 Watt,Lawn Printed Gul Ahmed/Al Karam,0.0
W1,Bahawalpur,Energy Saver Philips 14 Watt,"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W1,Bahawalpur,Energy Saver Philips 14 Watt,Match Box,0.163577
W1,Bahawalpur,Energy Saver Philips 14 Watt,Milk fresh (Un-boiled),0.248324
W1,Bahawalpur,Energy Saver Philips 14 Watt,Mustard Oil (Average Quality),0.0
W1,Bahawalpur,Energy Saver Philips 14 Watt,Mutton (Average Quality),0.654326
W1,Bahawalpur,Energy Saver Philips 14 Watt,Onions,0.205001
W1,Bahawalpur,Energy Saver Philips 14 Watt,Petrol Super,0.756145
W1,Bahawalpur,Energy Saver Philips 14 Watt,Potatoes,0.0
W1,Bahawalpur,Energy Saver Philips 14 Watt,Powdered Milk NIDO 390 gm Polybag,0.772058
W1,Bahawalpur,Energy Saver Philips 14 Watt,Pulse Gram,0.269374
W1,Bahawalpur,Energy Saver Philips 14 Watt,Pulse Mash (Washed),0.803519
W1,Bahawalpur,Energy Saver Philips 14 Watt,Pulse Masoor (Washed),0.796295
W1,Bahawalpur,Energy Saver Philips 14 Watt,Pulse Moong (Washed),0.447409
W1,Bahawalpur,Energy Saver Philips 14 Watt,Rice Basmati Broken (Average Quality),0.687575
W1,Bahawalpur,Energy Saver Philips 14 Watt,Rice IRRI-6/9 (Sindh/Punjab),0.442719
W1,Bahawalpur,Energy Saver Philips 14 Watt,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.838099
W1,Bahawalpur,Energy Saver Philips 14 Watt,Shirting (Average Quality),0.0
W1,Bahawalpur,Energy Saver Philips 14 Watt,Sufi Washing Soap 250 gm Cake,0.0
W1,Bahawalpur,Energy Saver Philips 14 Watt,Sugar Refined,0.526384
W1,Bahawalpur,Energy Saver Philips 14 Watt,Tea Lipton Yellow Label 190 gm Packet,-0.04922
W1,Bahawalpur,Energy Saver Philips 14 Watt,Tea Prepared Ordinary,0.0
W1,Bahawalpur,Energy Saver Philips 14 Watt,Telephone Call Charges,0.0
W1,Bahawalpur,Energy Saver Philips 14 Watt,Toilet Soap LIFEBUOY 115 gm,0.0
W1,Bahawalpur,Energy Saver Philips 14 Watt,Tomatoes,0.119631
W1,Bahawalpur,Energy Saver Philips 14 Watt,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.447428
W1,Bahawalpur,Energy Saver Philips 14 Watt,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.382974
W1,Bahawalpur,Energy Saver Philips 14 Watt,Wheat Flour Bag,0.057563
W1,Bahawalpur,Firewood Whole,Garlic (Lehsun),0.228471
