Window,ItemA,ItemB,SupportCities,AverageSimilarity,MaxSimilarity,CityComparisons,SupportRatio,Tau
W1,Chilies Powder NATIONAL 200 gm Packet,Toilet Soap LIFEBUOY 115 gm,2,0.18657276470588235,0.993645,17,0.1176,0.6
W1,Chilies Powder NATIONAL 200 gm Packet,Tomatoes,0,0.3192645294117647,0.528727,17,0.0,0.6
W1,Chilies Powder NATIONAL 200 gm Packet,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.39736829411764707,0.027031,17,0.0,0.6
W1,Chilies Powder NATIONAL 200 gm Packet,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.4124298666666667,-0.143084,15,0.0,0.6
W1,Chilies Powder NATIONAL 200 gm Packet,Wheat Flour Bag,0,0.13196052941176473,0.384605,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Cooked Beef at Average Hotel,1,-0.023796823529411766,0.930272,17,0.0588,0.6
W1,Cigarettes Capstan 20'S Packet,Cooked Daal at Average Hotel,1,0.004200294117647059,0.703731,17,0.0588,0.6
W1,Cigarettes Capstan 20'S Packet,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",0,-0.08637012499999999,0.14195,16,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Curd (Dahi) Loose,0,-0.019161235294117646,0.121427,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Eggs Hen (Farm),0,0.04362376470588235,0.358785,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Electricity Charges upto 50 Units,1,0.09971358823529411,0.753649,17,0.0588,0.6
W1,Cigarettes Capstan 20'S Packet,Energy Saver Philips 14 Watt,1,0.04161852941176471,0.707515,17,0.0588,0.6
W1,Cigarettes Capstan 20'S Packet,Firewood Whole,0,0.006440823529411765,0.054134,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Garlic (Lehsun),0,0.051738352941176464,0.578365,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Gas Charges upto 3.3719 MMBTU,0,-0.015260666666666669,0.21894,15,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Gents Sandal Bata,0,0.017873588235294113,0.322419,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Gents Sponge Chappal Bata,0,-0.041092411764705884,0.0,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Georgette (Average Quality),0,0.018062411764705882,0.27676,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Gur (Average Quality),0,0.033713705882352944,0.52994,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Hi-Speed Diesel,2,0.1328319411764706,0.809532,17,0.1176,0.6
W1,Cigarettes Capstan 20'S Packet,LPG 11.67 kg Cylinder,1,0.08954741176470588,0.617298,17,0.0588,0.6
W1,Cigarettes Capstan 20'S Packet,Ladies Sandal Bata,0,-0.041092411764705884,0.0,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Lawn Printed Gul Ahmed/Al Karam,0,0.02505705882352941,0.262813,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,"Long Cloth 57"" Gul Ahmed/Al Karam",0,0.013806,0.416316,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Match Box,1,0.017552,0.609477,17,0.0588,0.6
W1,Cigarettes Capstan 20'S Packet,Milk fresh (Un-boiled),0,-0.03349758823529412,0.085495,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Mustard Oil (Average Quality),1,0.01727058823529412,0.619453,17,0.0588,0.6
W1,Cigarettes Capstan 20'S Packet,Mutton (Average Quality),0,-0.025730352941176468,0.195328,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Onions,1,0.03581964705882353,0.694918,17,0.0588,0.6
W1,Cigarettes Capstan 20'S Packet,Petrol Super,3,0.11881070588235296,0.80971,17,0.1765,0.6
W1,Cigarettes Capstan 20'S Packet,Potatoes,0,-0.006941470588235292,0.200704,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Powdered Milk NIDO 390 gm Polybag,2,0.1157754705882353,0.818116,17,0.1176,0.6
W1,Cigarettes Capstan 20'S Packet,Pulse Gram,0,0.06629264705882354,0.550319,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Pulse Mash (Washed),1,0.06803929411764706,0.793292,17,0.0588,0.6
W1,Cigarettes Capstan 20'S Packet,Pulse Masoor (Washed),0,0.057416352941176474,0.560362,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Pulse Moong (Washed),0,0.06866917647058823,0.567333,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Rice Basmati Broken (Average Quality),0,0.05896135294117647,0.523778,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Rice IRRI-6/9 (Sindh/Punjab),3,0.11808628571428571,0.704681,14,0.2143,0.6
W1,Cigarettes Capstan 20'S Packet,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,0.033164529411764704,0.405898,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Shirting (Average Quality),0,0.016409176470588233,0.267142,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Sufi Washing Soap 250 gm Cake,0,0.00019147058823529376,0.108543,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Sugar Refined,1,0.061445235294117655,0.604592,17,0.0588,0.6
W1,Cigarettes Capstan 20'S Packet,Tea Lipton Yellow Label 190 gm Packet,0,-0.01029535294117647,0.13855,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Tea Prepared Ordinary,1,0.10476594117647059,0.968689,17,0.0588,0.6
W1,Cigarettes Capstan 20'S Packet,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Toilet Soap LIFEBUOY 115 gm,0,0.028267588235294117,0.415662,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Tomatoes,0,0.05264729411764706,0.302201,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.03268335294117647,0.17214,17,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.044925533333333344,0.237252,15,0.0,0.6
W1,Cigarettes Capstan 20'S Packet,Wheat Flour Bag,0,-0.024217000000000002,0.372828,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Cooked Daal at Average Hotel,9,0.525509588235294,1.0,17,0.5294,0.6
W1,Cooked Beef at Average Hotel,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",0,-0.271655375,0.192629,16,0.0,0.6
W1,Cooked Beef at Average Hotel,Curd (Dahi) Loose,2,0.26932970588235294,0.818715,17,0.1176,0.6
W1,Cooked Beef at Average Hotel,Eggs Hen (Farm),0,0.15408923529411767,0.454552,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Electricity Charges upto 50 Units,0,0.08474523529411765,0.47634,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Energy Saver Philips 14 Watt,1,0.18925635294117646,0.786571,17,0.0588,0.6
W1,Cooked Beef at Average Hotel,Firewood Whole,2,0.06391458823529413,0.70848,17,0.1176,0.6
W1,Cooked Beef at Average Hotel,Garlic (Lehsun),0,0.14703611764705884,0.55793,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Gas Charges upto 3.3719 MMBTU,1,0.12588453333333333,0.660567,15,0.0667,0.6
W1,Cooked Beef at Average Hotel,Gents Sandal Bata,5,0.3637901176470588,0.940678,17,0.2941,0.6
W1,Cooked Beef at Average Hotel,Gents Sponge Chappal Bata,5,0.3313225882352941,0.989743,17,0.2941,0.6
W1,Cooked Beef at Average Hotel,Georgette (Average Quality),2,0.19847405882352942,0.858446,17,0.1176,0.6
W1,Cooked Beef at Average Hotel,Gur (Average Quality),0,0.18959164705882353,0.571013,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Hi-Speed Diesel,1,-0.10337341176470588,0.63707,17,0.0588,0.6
W1,Cooked Beef at Average Hotel,LPG 11.67 kg Cylinder,0,-0.02833923529411765,0.541363,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Ladies Sandal Bata,5,0.3313225882352941,0.989743,17,0.2941,0.6
W1,Cooked Beef at Average Hotel,Lawn Printed Gul Ahmed/Al Karam,2,0.18106435294117648,0.810849,17,0.1176,0.6
W1,Cooked Beef at Average Hotel,"Long Cloth 57"" Gul Ahmed/Al Karam",3,0.24332417647058827,0.792673,17,0.1765,0.6
W1,Cooked Beef at Average Hotel,Match Box,3,0.2199634705882353,0.924808,17,0.1765,0.6
W1,Cooked Beef at Average Hotel,Milk fresh (Un-boiled),3,0.2912634117647059,0.851799,17,0.1765,0.6
W1,Cooked Beef at Average Hotel,Mustard Oil (Average Quality),0,-0.2521209411764706,0.0,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Mutton (Average Quality),4,0.3504138235294118,0.83447,17,0.2353,0.6
W1,Cooked Beef at Average Hotel,Onions,0,0.012234176470588241,0.597508,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Petrol Super,1,-0.019897999999999992,0.674587,17,0.0588,0.6
W1,Cooked Beef at Average Hotel,Potatoes,0,0.166269,0.594045,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Powdered Milk NIDO 390 gm Polybag,3,0.30813464705882354,0.80519,17,0.1765,0.6
W1,Cooked Beef at Average Hotel,Pulse Gram,0,-0.05458858823529412,0.322323,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Pulse Mash (Washed),2,0.24408988235294118,0.673282,17,0.1176,0.6
W1,Cooked Beef at Average Hotel,Pulse Masoor (Washed),1,0.1029774705882353,0.690853,17,0.0588,0.6
W1,Cooked Beef at Average Hotel,Pulse Moong (Washed),0,-0.003382411764705884,0.489247,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Rice Basmati Broken (Average Quality),0,0.18348929411764706,0.532087,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Rice IRRI-6/9 (Sindh/Punjab),2,0.13590307142857141,0.77623,14,0.1429,0.6
W1,Cooked Beef at Average Hotel,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,2,0.2480326470588235,0.788918,17,0.1176,0.6
W1,Cooked Beef at Average Hotel,Shirting (Average Quality),2,0.2919164117647059,0.808748,17,0.1176,0.6
W1,Cooked Beef at Average Hotel,Sufi Washing Soap 250 gm Cake,3,0.24196341176470587,0.907443,17,0.1765,0.6
W1,Cooked Beef at Average Hotel,Sugar Refined,1,0.04952452941176472,0.627538,17,0.0588,0.6
W1,Cooked Beef at Average Hotel,Tea Lipton Yellow Label 190 gm Packet,2,0.158562,0.884849,17,0.1176,0.6
W1,Cooked Beef at Average Hotel,Tea Prepared Ordinary,4,0.24695217647058823,0.942906,17,0.2353,0.6
W1,Cooked Beef at Average Hotel,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Toilet Soap LIFEBUOY 115 gm,4,0.2754984705882353,0.930259,17,0.2353,0.6
W1,Cooked Beef at Average Hotel,Tomatoes,0,0.023430176470588232,0.402338,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.2443566470588235,0.199945,17,0.0,0.6
W1,Cooked Beef at Average Hotel,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.3155560666666667,0.0,15,0.0,0.6
W1,Cooked Beef at Average Hotel,Wheat Flour Bag,1,0.06583176470588234,0.662393,17,0.0588,0.6
W1,Cooked Daal at Average Hotel,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",0,-0.2783971875,0.313339,16,0.0,0.6
W1,Cooked Daal at Average Hotel,Curd (Dahi) Loose,2,0.3598205294117647,0.753104,17,0.1176,0.6
W1,Cooked Daal at Average Hotel,Eggs Hen (Farm),0,0.1463795882352941,0.411495,17,0.0,0.6
W1,Cooked Daal at Average Hotel,Electricity Charges upto 50 Units,0,0.16531276470588235,0.53579,17,0.0,0.6
W1,Cooked Daal at Average Hotel,Energy Saver Philips 14 Watt,3,0.2155731764705882,0.752514,17,0.1765,0.6
W1,Cooked Daal at Average Hotel,Firewood Whole,2,0.1173924117647059,0.810691,17,0.1176,0.6
W1,Cooked Daal at Average Hotel,Garlic (Lehsun),4,0.27480476470588233,0.774936,17,0.2353,0.6
W1,Cooked Daal at Average Hotel,Gas Charges upto 3.3719 MMBTU,1,0.12044813333333333,0.633812,15,0.0667,0.6
W1,Cooked Daal at Average Hotel,Gents Sandal Bata,5,0.42924,0.908287,17,0.2941,0.6
W1,Cooked Daal at Average Hotel,Gents Sponge Chappal Bata,5,0.31052870588235293,1.0,17,0.2941,0.6
W1,Cooked Daal at Average Hotel,Georgette (Average Quality),2,0.2565632352941177,0.999999,17,0.1176,0.6
W1,Cooked Daal at Average Hotel,Gur (Average Quality),2,0.2954464117647059,0.738285,17,0.1176,0.6
W1,Cooked Daal at Average Hotel,Hi-Speed Diesel,2,0.11300517647058825,0.760196,17,0.1176,0.6
W1,Cooked Daal at Average Hotel,LPG 11.67 kg Cylinder,0,0.084741,0.48459,17,0.0,0.6
W1,Cooked Daal at Average Hotel,Ladies Sandal Bata,5,0.31052870588235293,1.0,17,0.2941,0.6
W1,Cooked Daal at Average Hotel,Lawn Printed Gul Ahmed/Al Karam,3,0.1630605294117647,0.935705,17,0.1765,0.6
W1,Cooked Daal at Average Hotel,"Long Cloth 57"" Gul Ahmed/Al Karam",2,0.181385,0.946468,17,0.1176,0.6
W1,Cooked Daal at Average Hotel,Match Box,3,0.20582941176470587,0.918785,17,0.1765,0.6
W1,Cooked Daal at Average Hotel,Milk fresh (Un-boiled),7,0.4384701764705882,0.999999,17,0.4118,0.6
W1,Cooked Daal at Average Hotel,Mustard Oil (Average Quality),0,-0.2010310588235294,0.0,17,0.0,0.6
W1,Cooked Daal at Average Hotel,Mutton (Average Quality),7,0.3559104705882353,0.79323,17,0.4118,0.6
W1,Cooked Daal at Average Hotel,Onions,0,0.06449870588235294,0.466615,17,0.0,0.6
W1,Cooked Daal at Average Hotel,Petrol Super,3,0.20301011764705884,0.781527,17,0.1765,0.6
W1,Cooked Daal at Average Hotel,Potatoes,0,0.15006064705882352,0.529777,17,0.0,0.6
W1,Cooked Daal at Average Hotel,Powdered Milk NIDO 390 gm Polybag,6,0.4038884705882353,0.825941,17,0.3529,0.6
W1,Cooked Daal at Average Hotel,Pulse Gram,1,0.043045352941176465,0.668948,17,0.0588,0.6
W1,Cooked Daal at Average Hotel,Pulse Mash (Washed),4,0.40110599999999996,0.835696,17,0.2353,0.6
W1,Cooked Daal at Average Hotel,Pulse Masoor (Washed),2,0.2632711764705883,0.837043,17,0.1176,0.6
W1,Cooked Daal at Average Hotel,Pulse Moong (Washed),1,0.20593458823529412,0.647818,17,0.0588,0.6
W1,Cooked Daal at Average Hotel,Rice Basmati Broken (Average Quality),1,0.2510801764705882,0.799724,17,0.0588,0.6
W1,Cooked Daal at Average Hotel,Rice IRRI-6/9 (Sindh/Punjab),2,0.30251157142857144,0.719711,14,0.1429,0.6
W1,Cooked Daal at Average Hotel,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,3,0.27414988235294113,0.803453,17,0.1765,0.6
W1,Cooked Daal at Average Hotel,Shirting (Average Quality),0,0.18780117647058822,0.580628,17,0.0,0.6
W1,Cooked Daal at Average Hotel,Sufi Washing Soap 250 gm Cake,4,0.2786337647058823,0.816442,17,0.2353,0.6
W1,Cooked Daal at Average Hotel,Sugar Refined,1,0.21183682352941177,0.611035,17,0.0588,0.6
W1,Cooked Daal at Average Hotel,Tea Lipton Yellow Label 190 gm Packet,1,0.15385470588235295,0.753557,17,0.0588,0.6
W1,Cooked Daal at Average Hotel,Tea Prepared Ordinary,3,0.32447911764705883,0.793117,17,0.1765,0.6
W1,Cooked Daal at Average Hotel,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W1,Cooked Daal at Average Hotel,Toilet Soap LIFEBUOY 115 gm,2,0.26868970588235297,0.977439,17,0.1176,0.6
W1,Cooked Daal at Average Hotel,Tomatoes,0,0.02609411764705882,0.509902,17,0.0,0.6
W1,Cooked Daal at Average Hotel,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.28173417647058824,0.475795,17,0.0,0.6
W1,Cooked Daal at Average Hotel,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.23264213333333333,0.272576,15,0.0,0.6
W1,Cooked Daal at Average Hotel,Wheat Flour Bag,0,0.07652,0.396946,17,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Curd (Dahi) Loose,0,-0.2599403125,0.169255,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Eggs Hen (Farm),0,-0.09490137500000001,0.274124,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Electricity Charges upto 50 Units,0,-0.1607343125,0.132419,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Energy Saver Philips 14 Watt,0,-0.3448301875,0.039288,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Firewood Whole,0,-0.2159066875,0.530756,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Garlic (Lehsun),0,-0.3811028125,-0.059078,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gas Charges upto 3.3719 MMBTU,0,-0.3346185333333333,-0.118017,15,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gents Sandal Bata,0,-0.1910873125,0.022268,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gents Sponge Chappal Bata,0,-0.0602848125,0.0,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Georgette (Average Quality),0,-0.1578985625,0.417653,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gur (Average Quality),0,-0.1282711875,0.304108,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Hi-Speed Diesel,0,-0.0387769375,0.432353,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",LPG 11.67 kg Cylinder,0,0.017932437500000006,0.465942,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Ladies Sandal Bata,0,-0.0602848125,0.0,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Lawn Printed Gul Ahmed/Al Karam,0,-0.20066925,0.056626,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin","Long Cloth 57"" Gul Ahmed/Al Karam",0,-0.2788964375,0.072791,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Match Box,0,-0.217546125,0.372381,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Milk fresh (Un-boiled),0,-0.1995716875,0.312978,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Mustard Oil (Average Quality),1,0.2866001875,0.735223,16,0.0625,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Mutton (Average Quality),0,-0.32018225,0.243225,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Onions,0,-0.31055187500000003,0.023983,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Petrol Super,0,0.003357624999999996,0.429116,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Potatoes,1,-0.0667410625,0.690169,16,0.0625,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Powdered Milk NIDO 390 gm Polybag,0,-0.3536455625,0.0,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Gram,0,0.096430125,0.398004,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Mash (Washed),0,-0.2921970625,0.101695,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Masoor (Washed),0,-0.183548,0.187076,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Moong (Washed),0,-0.0441538125,0.403055,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Rice Basmati Broken (Average Quality),0,-0.2186660625,0.347114,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Rice IRRI-6/9 (Sindh/Punjab),0,-0.18843053846153848,0.117742,13,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,-0.483346375,-0.140042,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Shirting (Average Quality),0,-0.3583554375,0.417653,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Sufi Washing Soap 250 gm Cake,0,-0.21962418749999998,0.25761,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Sugar Refined,0,-0.1675910625,0.3396,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tea Lipton Yellow Label 190 gm Packet,0,-0.133418375,0.484079,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tea Prepared Ordinary,0,-0.34493425,0.0,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Telephone Call Charges,0,0.0,0.0,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Toilet Soap LIFEBUOY 115 gm,0,-0.176291875,0.132802,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tomatoes,0,-0.2475556875,0.198073,16,0.0,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Vegetable Ghee DALDA/HABIB 2.5 kg Tin,14,0.75143,0.995633,16,0.875,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,12,0.7079378666666667,0.942203,15,0.8,0.6
W1,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Wheat Flour Bag,0,-0.03406818749999999,0.596791,16,0.0,0.6
W1,Curd (Dahi) Loose,Eggs Hen (Farm),0,0.03125188235294118,0.376075,17,0.0,0.6
W1,Curd (Dahi) Loose,Electricity Charges upto 50 Units,1,0.195242,0.609763,17,0.0588,0.6
W1,Curd (Dahi) Loose,Energy Saver Philips 14 Watt,0,0.1463975882352941,0.584021,17,0.0,0.6
W1,Curd (Dahi) Loose,Firewood Whole,1,0.028223176470588238,0.632978,17,0.0588,0.6
W1,Curd (Dahi) Loose,Garlic (Lehsun),0,0.1720139411764706,0.569943,17,0.0,0.6
W1,Curd (Dahi) Loose,Gas Charges upto 3.3719 MMBTU,0,-0.016808266666666665,0.122527,15,0.0,0.6
W1,Curd (Dahi) Loose,Gents Sandal Bata,2,0.2818594705882353,0.658177,17,0.1176,0.6
W1,Curd (Dahi) Loose,Gents Sponge Chappal Bata,1,0.2122535882352941,0.735763,17,0.0588,0.6
W1,Curd (Dahi) Loose,Georgette (Average Quality),2,0.24577741176470588,0.774873,17,0.1176,0.6
W1,Curd (Dahi) Loose,Gur (Average Quality),6,0.44176735294117647,0.841564,17,0.3529,0.6
W1,Curd (Dahi) Loose,Hi-Speed Diesel,0,0.07797488235294117,0.520045,17,0.0,0.6
W1,Curd (Dahi) Loose,LPG 11.67 kg Cylinder,0,-0.23691029411764705,0.319625,17,0.0,0.6
W1,Curd (Dahi) Loose,Ladies Sandal Bata,1,0.2122535882352941,0.735763,17,0.0588,0.6
W1,Curd (Dahi) Loose,Lawn Printed Gul Ahmed/Al Karam,2,0.24163135294117644,0.869406,17,0.1176,0.6
W1,Curd (Dahi) Loose,"Long Cloth 57"" Gul Ahmed/Al Karam",2,0.20843270588235296,1.0,17,0.1176,0.6
W1,Curd (Dahi) Loose,Match Box,5,0.32090370588235295,0.848923,17,0.2941,0.6
W1,Curd (Dahi) Loose,Milk fresh (Un-boiled),15,0.8148021764705883,1.0,17,0.8824,0.6
W1,Curd (Dahi) Loose,Mustard Oil (Average Quality),0,-0.24684941176470587,0.384953,17,0.0,0.6
W1,Curd (Dahi) Loose,Mutton (Average Quality),4,0.39331058823529413,0.813232,17,0.2353,0.6
W1,Curd (Dahi) Loose,Onions,0,-0.1436019411764706,0.123101,17,0.0,0.6
W1,Curd (Dahi) Loose,Petrol Super,0,0.12833776470588235,0.537737,17,0.0,0.6
W1,Curd (Dahi) Loose,Potatoes,0,0.27928923529411764,0.480023,17,0.0,0.6
W1,Curd (Dahi) Loose,Powdered Milk NIDO 390 gm Polybag,2,0.3549230588235294,0.874829,17,0.1176,0.6
W1,Curd (Dahi) Loose,Pulse Gram,0,-0.08770958823529411,0.18379,17,0.0,0.6
W1,Curd (Dahi) Loose,Pulse Mash (Washed),6,0.39299458823529415,0.743004,17,0.3529,0.6
